,Child utterance,Child gaze,Child affect,Child gesture,Child affective touch,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,start-end,Conversational turns,Joint attention,Mutual gaze,time
893,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,449.86
894,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,450.36
895,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,450.86
896,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,451.36
897,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,451.86
898,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,452.36
899,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,452.86
900,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,453.36
901,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,453.86
902,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,454.36
903,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,454.86
904,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,455.36
905,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,455.86
906,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,456.36
907,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,456.86
908,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,457.36
909,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,457.86
910,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,458.36
911,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,458.86
912,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,459.36
913,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,459.86
914,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,460.36
915,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,460.86
916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,461.36
917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,461.86
918,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,462.36
919,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,462.86
920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,463.36
921,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,463.86
922,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,464.36
923,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,464.86
924,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,465.36
925,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,465.86
926,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,466.36
927,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,466.86
928,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,467.36
929,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,467.86
930,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,468.36
931,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,468.86
932,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,469.36
933,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,469.86
934,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,470.36
935,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,470.86
936,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,471.36
937,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,471.86
938,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,472.36
939,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,472.86
940,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,473.36
941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,473.86
942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,474.36
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,474.86
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,475.36
