,action,who,s_time,e_time,t_time,sub_action,action:sub_action
683,Conversational turns,"Parent,Child",350.503,358.891,8.388000000000034,PCP,Conversational turns:PCP
684,Conversational turns,"Parent,Child",379.277,387.78,8.502999999999986,PCP,Conversational turns:PCP
685,Conversational turns,"Parent,Child",423.529,441.544,18.014999999999986,PCP,Conversational turns:PCP
686,Conversational turns,"Parent,Child",427.847,441.544,13.697000000000003,PCP,Conversational turns:PCP
687,Conversational turns,"Parent,Child",432.885,441.544,8.658999999999992,PCP,Conversational turns:PCP
688,Conversational turns,"Parent,Child",442.413,450.439,8.02600000000001,PCP,Conversational turns:PCP
689,Conversational turns,"Parent,Child",448.199,454.658,6.459000000000003,PCP,Conversational turns:PCP
690,Conversational turns,"Parent,Child",452.818,458.598,5.78000000000003,PCP,Conversational turns:PCP
691,Conversational turns,"Parent,Child",102.203,108.733,6.530000000000001,CPC,Conversational turns:CPC
692,Conversational turns,"Parent,Child",107.953,116.203,8.25,CPC,Conversational turns:CPC
693,Conversational turns,"Parent,Child",109.10300000000001,116.203,7.099999999999994,CPC,Conversational turns:CPC
694,Conversational turns,"Parent,Child",115.363,124.633,9.269999999999996,CPC,Conversational turns:CPC
695,Conversational turns,"Parent,Child",122.953,132.953,10.0,CPC,Conversational turns:CPC
696,Conversational turns,"Parent,Child",161.29,167.52,6.230000000000018,CPC,Conversational turns:CPC
697,Conversational turns,"Parent,Child",222.68,231.23,8.549999999999983,CPC,Conversational turns:CPC
698,Conversational turns,"Parent,Child",261.449,267.594,6.144999999999982,CPC,Conversational turns:CPC
699,Conversational turns,"Parent,Child",266.594,284.054,17.45999999999998,CPC,Conversational turns:CPC
700,Conversational turns,"Parent,Child",268.133,284.054,15.920999999999992,CPC,Conversational turns:CPC
701,Conversational turns,"Parent,Child",282.634,288.756,6.121999999999957,CPC,Conversational turns:CPC
702,Conversational turns,"Parent,Child",287.436,293.404,5.968000000000018,CPC,Conversational turns:CPC
703,Conversational turns,"Parent,Child",292.484,298.504,6.020000000000039,CPC,Conversational turns:CPC
704,Conversational turns,"Parent,Child",296.604,304.425,7.821000000000026,CPC,Conversational turns:CPC
705,Conversational turns,"Parent,Child",303.205,308.094,4.88900000000001,CPC,Conversational turns:CPC
706,Conversational turns,"Parent,Child",307.394,311.004,3.6100000000000136,CPC,Conversational turns:CPC
707,Conversational turns,"Parent,Child",309.624,322.672,13.048000000000002,CPC,Conversational turns:CPC
708,Conversational turns,"Parent,Child",321.832,329.843,8.011000000000024,CPC,Conversational turns:CPC
709,Conversational turns,"Parent,Child",328.443,335.931,7.4879999999999995,CPC,Conversational turns:CPC
710,Conversational turns,"Parent,Child",432.226,448.071,15.845000000000027,CPC,Conversational turns:CPC
711,Conversational turns,"Parent,Child",435.376,448.071,12.69500000000005,CPC,Conversational turns:CPC
712,Conversational turns,"Parent,Child",446.891,451.71,4.81899999999996,CPC,Conversational turns:CPC
713,Conversational turns,"Parent,Child",450.69,455.992,5.302000000000021,CPC,Conversational turns:CPC
714,Joint attention,"Parent,Child",5.44,6.24,0.7999999999999998,robot,Joint attention:robot
715,Joint attention,"Parent,Child",8.72,10.4,1.6799999999999997,robot,Joint attention:robot
716,Joint attention,"Parent,Child",16.84,19.8,2.960000000000001,robot,Joint attention:robot
717,Joint attention,"Parent,Child",34.08,37.96,3.8800000000000026,robot,Joint attention:robot
718,Joint attention,"Parent,Child",41.86,46.74,4.880000000000003,robot,Joint attention:robot
719,Joint attention,"Parent,Child",55.18,60.38,5.200000000000003,robot,Joint attention:robot
720,Joint attention,"Parent,Child",64.56,78.68,14.120000000000005,robot,Joint attention:robot
721,Joint attention,"Parent,Child",80.6,81.24,0.6400000000000006,robot,Joint attention:robot
722,Joint attention,"Parent,Child",83.6,85.36,1.7600000000000051,robot,Joint attention:robot
723,Joint attention,"Parent,Child",87.38,88.46000000000001,1.0800000000000125,robot,Joint attention:robot
724,Joint attention,"Parent,Child",99.94,103.38,3.4399999999999977,robot,Joint attention:robot
725,Joint attention,"Parent,Child",106.18,110.049,3.8689999999999998,props,Joint attention:props
726,Joint attention,"Parent,Child",136.36,136.889,0.5289999999999964,robot,Joint attention:robot
727,Joint attention,"Parent,Child",140.8,143.629,2.8289999999999793,props,Joint attention:props
728,Joint attention,"Parent,Child",143.709,144.36,0.6510000000000105,props,Joint attention:props
729,Joint attention,"Parent,Child",154.549,157.64,3.0909999999999798,robot,Joint attention:robot
730,Joint attention,"Parent,Child",164.769,167.209,2.4399999999999977,props,Joint attention:props
731,Joint attention,"Parent,Child",169.62,169.82,0.19999999999998863,robot,Joint attention:robot
732,Joint attention,"Parent,Child",172.0,172.92000000000002,0.9200000000000159,robot,Joint attention:robot
733,Joint attention,"Parent,Child",188.64,193.249,4.609000000000009,props,Joint attention:props
734,Joint attention,"Parent,Child",201.2,207.12,5.920000000000016,props,Joint attention:props
735,Joint attention,"Parent,Child",208.88,213.6,4.719999999999999,robot,Joint attention:robot
736,Joint attention,"Parent,Child",215.52,225.36,9.840000000000003,props,Joint attention:props
737,Joint attention,"Parent,Child",226.36,239.36,13.0,robot,Joint attention:robot
738,Joint attention,"Parent,Child",254.14,268.82,14.680000000000007,robot,Joint attention:robot
739,Joint attention,"Parent,Child",275.92,278.52,2.599999999999966,robot,Joint attention:robot
740,Joint attention,"Parent,Child",287.7,289.06,1.3600000000000136,robot,Joint attention:robot
741,Joint attention,"Parent,Child",292.86,293.48,0.6200000000000045,robot,Joint attention:robot
742,Joint attention,"Parent,Child",308.14,314.14,6.0,props,Joint attention:props
743,Joint attention,"Parent,Child",319.28,319.92,0.6400000000000432,props,Joint attention:props
744,Joint attention,"Parent,Child",320.58,327.68,7.100000000000023,robot,Joint attention:robot
745,Joint attention,"Parent,Child",330.42,347.86,17.439999999999998,props,Joint attention:props
746,Joint attention,"Parent,Child",350.48,354.8,4.319999999999993,props,Joint attention:props
747,Joint attention,"Parent,Child",357.84000000000003,358.74,0.8999999999999773,props,Joint attention:props
748,Joint attention,"Parent,Child",359.0,361.84,2.839999999999975,props,Joint attention:props
749,Joint attention,"Parent,Child",365.6,365.96,0.3599999999999568,props,Joint attention:props
750,Joint attention,"Parent,Child",383.84,387.72,3.8800000000000523,robot,Joint attention:robot
751,Joint attention,"Parent,Child",389.06,394.86,5.800000000000011,props,Joint attention:props
752,Joint attention,"Parent,Child",394.92,396.32,1.3999999999999773,props,Joint attention:props
753,Joint attention,"Parent,Child",420.36,426.52,6.159999999999968,robot,Joint attention:robot
754,Joint attention,"Parent,Child",434.52,435.72,1.2000000000000455,robot,Joint attention:robot
755,Joint attention,"Parent,Child",451.66,452.74,1.079999999999984,robot,Joint attention:robot
756,Joint attention,"Parent,Child",459.62,460.119,0.49900000000002365,robot,Joint attention:robot
757,Joint attention,"Parent,Child",404.74,407.58,2.839999999999975,robot,Joint attention:robot
758,Joint attention,"Parent,Child",416.12,417.02,0.8999999999999773,robot,Joint attention:robot
759,Joint attention,"Parent,Child",410.15999999999997,414.96,4.800000000000011,robot,Joint attention:robot
760,Joint attention,"Parent,Child",127.56,131.04,3.4799999999999898,props,Joint attention:props
761,Joint attention,"Parent,Child",174.46,186.34,11.879999999999995,props,Joint attention:props
762,Joint attention,"Parent,Child",402.28,404.64,2.3600000000000136,props,Joint attention:props
763,Joint attention,"Parent,Child",410.15999999999997,414.96,4.800000000000011,props,Joint attention:props
764,Mutual gaze,"Parent,Child",272.2,275.15999999999997,2.9599999999999795,MG,Mutual gaze:MG
765,Mutual gaze,"Parent,Child",300.34,303.58,3.240000000000009,MG,Mutual gaze:MG
766,Mutual gaze,"Parent,Child",427.12,431.8,4.680000000000007,MG,Mutual gaze:MG
767,Mutual gaze,"Parent,Child",454.379,456.819,2.4399999999999977,MG,Mutual gaze:MG
