,col base,action base,col count,action count,hist,bins
2471,action:sub_action,Mutual gaze:MG,action,Parent gaze,[ 4  4  4 12  1  4  4],[-3 -2 -1  0  1  2  3  4]
2472,action:sub_action,Mutual gaze:MG,action,Parent gesture,[0 0 0 1 1 2 2],[-3 -2 -1  0  1  2  3  4]
2473,action:sub_action,Mutual gaze:MG,action,Parent prop manipulation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2474,action:sub_action,Mutual gaze:MG,action,Parent utterance,[1 1 2 0 2 2 2],[-3 -2 -1  0  1  2  3  4]
2475,action:sub_action,Mutual gaze:MG,action,Verbal scaffolding,[1 1 0 0 2 2 2],[-3 -2 -1  0  1  2  3  4]
2476,action:sub_action,Mutual gaze:MG,sub_action,CP,[0 2 1 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
2477,action:sub_action,Mutual gaze:MG,sub_action,CPC,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2478,action:sub_action,Mutual gaze:MG,sub_action,MG,[4 4 6 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
2479,action:sub_action,Mutual gaze:MG,sub_action,PC,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2480,action:sub_action,Mutual gaze:MG,sub_action,PCP,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2481,action:sub_action,Mutual gaze:MG,sub_action,affective,[0 1 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
2482,action:sub_action,Mutual gaze:MG,sub_action,child,[3 3 5 1 1 3 2],[-3 -2 -1  0  1  2  3  4]
2483,action:sub_action,Mutual gaze:MG,sub_action,cognitive,[1 0 0 0 1 1 2],[-3 -2 -1  0  1  2  3  4]
2484,action:sub_action,Mutual gaze:MG,sub_action,instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2485,action:sub_action,Mutual gaze:MG,sub_action,missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2486,action:sub_action,Mutual gaze:MG,sub_action,other,[0 1 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
2487,action:sub_action,Mutual gaze:MG,sub_action,other vocalization,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2488,action:sub_action,Mutual gaze:MG,sub_action,parent,[4 5 4 0 0 1 2],[-3 -2 -1  0  1  2  3  4]
2489,action:sub_action,Mutual gaze:MG,sub_action,point at prop,[0 0 0 1 0 2 2],[-3 -2 -1  0  1  2  3  4]
2490,action:sub_action,Mutual gaze:MG,sub_action,props,[1 2 0 8 1 6 3],[-3 -2 -1  0  1  2  3  4]
2491,action:sub_action,Mutual gaze:MG,sub_action,robot,[ 2  1  0 22  5  5  6],[-3 -2 -1  0  1  2  3  4]
2492,action:sub_action,Mutual gaze:MG,sub_action,technical,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
2493,action:sub_action,Mutual gaze:MG,sub_action,utterance,[2 6 4 0 3 3 3],[-3 -2 -1  0  1  2  3  4]
2494,action:sub_action,Mutual gaze:MG,action:sub_action,Child gaze:parent,[4 5 4 0 0 1 2],[-3 -2 -1  0  1  2  3  4]
2495,action:sub_action,Mutual gaze:MG,action:sub_action,Child gaze:props,[1 0 0 4 1 2 0],[-3 -2 -1  0  1  2  3  4]
2496,action:sub_action,Mutual gaze:MG,action:sub_action,Child gaze:robot,[0 1 0 7 3 2 2],[-3 -2 -1  0  1  2  3  4]
2497,action:sub_action,Mutual gaze:MG,action:sub_action,Child gesture:other,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2498,action:sub_action,Mutual gaze:MG,action:sub_action,Child gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2499,action:sub_action,Mutual gaze:MG,action:sub_action,Child prop manipulation:child,[0 0 1 0 0 2 2],[-3 -2 -1  0  1  2  3  4]
2500,action:sub_action,Mutual gaze:MG,action:sub_action,Child utterance:other vocalization,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2501,action:sub_action,Mutual gaze:MG,action:sub_action,Child utterance:utterance,[1 5 2 0 1 1 1],[-3 -2 -1  0  1  2  3  4]
2502,action:sub_action,Mutual gaze:MG,action:sub_action,Conversational turns:CP,[0 2 1 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
2503,action:sub_action,Mutual gaze:MG,action:sub_action,Conversational turns:CPC,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2504,action:sub_action,Mutual gaze:MG,action:sub_action,Conversational turns:PC,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2505,action:sub_action,Mutual gaze:MG,action:sub_action,Conversational turns:PCP,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2506,action:sub_action,Mutual gaze:MG,action:sub_action,Joint attention:props,[0 1 0 2 0 2 1],[-3 -2 -1  0  1  2  3  4]
2507,action:sub_action,Mutual gaze:MG,action:sub_action,Joint attention:robot,[1 0 0 6 2 2 2],[-3 -2 -1  0  1  2  3  4]
2508,action:sub_action,Mutual gaze:MG,action:sub_action,Parent gaze:child,[3 3 4 1 1 1 0],[-3 -2 -1  0  1  2  3  4]
2509,action:sub_action,Mutual gaze:MG,action:sub_action,Parent gaze:props,[0 1 0 2 0 2 2],[-3 -2 -1  0  1  2  3  4]
2510,action:sub_action,Mutual gaze:MG,action:sub_action,Parent gaze:robot,[1 0 0 9 0 1 2],[-3 -2 -1  0  1  2  3  4]
2511,action:sub_action,Mutual gaze:MG,action:sub_action,Parent gesture:other,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
2512,action:sub_action,Mutual gaze:MG,action:sub_action,Parent gesture:point at prop,[0 0 0 1 0 2 2],[-3 -2 -1  0  1  2  3  4]
2513,action:sub_action,Mutual gaze:MG,action:sub_action,Parent prop manipulation:parent,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2514,action:sub_action,Mutual gaze:MG,action:sub_action,Parent utterance:missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2515,action:sub_action,Mutual gaze:MG,action:sub_action,Parent utterance:utterance,[1 1 2 0 2 2 2],[-3 -2 -1  0  1  2  3  4]
2516,action:sub_action,Mutual gaze:MG,action:sub_action,Verbal scaffolding:affective,[0 1 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
2517,action:sub_action,Mutual gaze:MG,action:sub_action,Verbal scaffolding:cognitive,[1 0 0 0 1 1 2],[-3 -2 -1  0  1  2  3  4]
2518,action:sub_action,Mutual gaze:MG,action:sub_action,Verbal scaffolding:instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2519,action:sub_action,Mutual gaze:MG,action:sub_action,Verbal scaffolding:technical,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
2520,action:sub_action,Parent gaze:child,action,Child gaze,[ 7  8  7 12  7  5  8],[-3 -2 -1  0  1  2  3  4]
2521,action:sub_action,Parent gaze:child,action,Child gesture,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2522,action:sub_action,Parent gaze:child,action,Child prop manipulation,[0 0 2 0 2 2 2],[-3 -2 -1  0  1  2  3  4]
2523,action:sub_action,Parent gaze:child,action,Child utterance,[0 6 2 0 0 1 1],[-3 -2 -1  0  1  2  3  4]
2524,action:sub_action,Parent gaze:child,action,Conversational turns,[0 3 3 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
2525,action:sub_action,Parent gaze:child,action,Joint attention,[ 2  2  0 14  2  6  3],[-3 -2 -1  0  1  2  3  4]
2526,action:sub_action,Parent gaze:child,action,Mutual gaze,[3 4 5 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
2527,action:sub_action,Parent gaze:child,action,Parent gaze,[ 4  5  5 18  2  7  6],[-3 -2 -1  0  1  2  3  4]
2528,action:sub_action,Parent gaze:child,action,Parent gesture,[0 2 1 1 1 2 2],[-3 -2 -1  0  1  2  3  4]
2529,action:sub_action,Parent gaze:child,action,Parent prop manipulation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2530,action:sub_action,Parent gaze:child,action,Parent utterance,[3 3 6 1 3 2 4],[-3 -2 -1  0  1  2  3  4]
2531,action:sub_action,Parent gaze:child,action,Verbal scaffolding,[3 3 4 1 3 2 3],[-3 -2 -1  0  1  2  3  4]
2532,action:sub_action,Parent gaze:child,sub_action,CP,[0 2 1 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
2533,action:sub_action,Parent gaze:child,sub_action,CPC,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2534,action:sub_action,Parent gaze:child,sub_action,MG,[3 4 5 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
2535,action:sub_action,Parent gaze:child,sub_action,PC,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2536,action:sub_action,Parent gaze:child,sub_action,PCP,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2537,action:sub_action,Parent gaze:child,sub_action,affective,[0 1 2 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2538,action:sub_action,Parent gaze:child,sub_action,child,[2 4 7 1 3 4 3],[-3 -2 -1  0  1  2  3  4]
2539,action:sub_action,Parent gaze:child,sub_action,cognitive,[3 2 2 1 1 1 2],[-3 -2 -1  0  1  2  3  4]
2540,action:sub_action,Parent gaze:child,sub_action,instruction translation,[0 0 0 0 1 1 1],[-3 -2 -1  0  1  2  3  4]
2541,action:sub_action,Parent gaze:child,sub_action,missing data,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
2542,action:sub_action,Parent gaze:child,sub_action,other,[0 2 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
2543,action:sub_action,Parent gaze:child,sub_action,other vocalization,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2544,action:sub_action,Parent gaze:child,sub_action,parent,[3 5 3 0 1 1 2],[-3 -2 -1  0  1  2  3  4]
2545,action:sub_action,Parent gaze:child,sub_action,point at prop,[0 1 1 1 0 2 2],[-3 -2 -1  0  1  2  3  4]
2546,action:sub_action,Parent gaze:child,sub_action,props,[ 5  5  0 13  3  6 10],[-3 -2 -1  0  1  2  3  4]
2547,action:sub_action,Parent gaze:child,sub_action,robot,[ 3  1  4 30  6  9  4],[-3 -2 -1  0  1  2  3  4]
2548,action:sub_action,Parent gaze:child,sub_action,technical,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
2549,action:sub_action,Parent gaze:child,sub_action,utterance,[3 8 8 1 3 3 4],[-3 -2 -1  0  1  2  3  4]
2550,action:sub_action,Parent gaze:child,action:sub_action,Child gaze:parent,[3 5 3 0 1 1 2],[-3 -2 -1  0  1  2  3  4]
2551,action:sub_action,Parent gaze:child,action:sub_action,Child gaze:props,[3 2 0 5 2 2 4],[-3 -2 -1  0  1  2  3  4]
2552,action:sub_action,Parent gaze:child,action:sub_action,Child gaze:robot,[1 1 4 7 4 2 2],[-3 -2 -1  0  1  2  3  4]
2553,action:sub_action,Parent gaze:child,action:sub_action,Child gesture:other,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2554,action:sub_action,Parent gaze:child,action:sub_action,Child gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2555,action:sub_action,Parent gaze:child,action:sub_action,Child prop manipulation:child,[0 0 2 0 2 2 2],[-3 -2 -1  0  1  2  3  4]
2556,action:sub_action,Parent gaze:child,action:sub_action,Child utterance:other vocalization,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2557,action:sub_action,Parent gaze:child,action:sub_action,Child utterance:utterance,[0 5 2 0 0 1 1],[-3 -2 -1  0  1  2  3  4]
2558,action:sub_action,Parent gaze:child,action:sub_action,Conversational turns:CP,[0 2 1 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
2559,action:sub_action,Parent gaze:child,action:sub_action,Conversational turns:CPC,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2560,action:sub_action,Parent gaze:child,action:sub_action,Conversational turns:PC,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2561,action:sub_action,Parent gaze:child,action:sub_action,Conversational turns:PCP,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2562,action:sub_action,Parent gaze:child,action:sub_action,Joint attention:props,[1 2 0 4 0 2 2],[-3 -2 -1  0  1  2  3  4]
2563,action:sub_action,Parent gaze:child,action:sub_action,Joint attention:robot,[ 1  0  0 10  2  4  1],[-3 -2 -1  0  1  2  3  4]
2564,action:sub_action,Parent gaze:child,action:sub_action,Mutual gaze:MG,[3 4 5 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
2565,action:sub_action,Parent gaze:child,action:sub_action,Parent gaze:props,[1 1 0 4 1 2 4],[-3 -2 -1  0  1  2  3  4]
2566,action:sub_action,Parent gaze:child,action:sub_action,Parent gaze:robot,[ 1  0  0 13  0  3  1],[-3 -2 -1  0  1  2  3  4]
2567,action:sub_action,Parent gaze:child,action:sub_action,Parent gesture:other,[0 1 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
2568,action:sub_action,Parent gaze:child,action:sub_action,Parent gesture:point at prop,[0 1 1 1 0 2 2],[-3 -2 -1  0  1  2  3  4]
2569,action:sub_action,Parent gaze:child,action:sub_action,Parent prop manipulation:parent,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2570,action:sub_action,Parent gaze:child,action:sub_action,Parent utterance:missing data,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
2571,action:sub_action,Parent gaze:child,action:sub_action,Parent utterance:utterance,[3 3 6 1 3 2 3],[-3 -2 -1  0  1  2  3  4]
2572,action:sub_action,Parent gaze:child,action:sub_action,Verbal scaffolding:affective,[0 1 2 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2573,action:sub_action,Parent gaze:child,action:sub_action,Verbal scaffolding:cognitive,[3 2 2 1 1 1 2],[-3 -2 -1  0  1  2  3  4]
2574,action:sub_action,Parent gaze:child,action:sub_action,Verbal scaffolding:instruction translation,[0 0 0 0 1 1 1],[-3 -2 -1  0  1  2  3  4]
2575,action:sub_action,Parent gaze:child,action:sub_action,Verbal scaffolding:technical,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
2576,action:sub_action,Parent gaze:props,action,Child gaze,[ 8  8  4 11  9  5  6],[-3 -2 -1  0  1  2  3  4]
2577,action:sub_action,Parent gaze:props,action,Child gesture,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2578,action:sub_action,Parent gaze:props,action,Child prop manipulation,[0 3 4 0 0 1 2],[-3 -2 -1  0  1  2  3  4]
2579,action:sub_action,Parent gaze:props,action,Child utterance,[0 0 1 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
2580,action:sub_action,Parent gaze:props,action,Conversational turns,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
2581,action:sub_action,Parent gaze:props,action,Joint attention,[5 5 2 5 8 1 4],[-3 -2 -1  0  1  2  3  4]
2582,action:sub_action,Parent gaze:props,action,Mutual gaze,[1 0 0 3 0 2 0],[-3 -2 -1  0  1  2  3  4]
2583,action:sub_action,Parent gaze:props,action,Parent gaze,[ 6  5  1 15  6  6  5],[-3 -2 -1  0  1  2  3  4]
2584,action:sub_action,Parent gaze:props,action,Parent gesture,[2 2 1 0 2 1 0],[-3 -2 -1  0  1  2  3  4]
2585,action:sub_action,Parent gaze:props,action,Parent prop manipulation,[1 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
2586,action:sub_action,Parent gaze:props,action,Parent utterance,[3 3 2 2 1 3 2],[-3 -2 -1  0  1  2  3  4]
2587,action:sub_action,Parent gaze:props,action,Verbal scaffolding,[2 3 2 1 1 2 2],[-3 -2 -1  0  1  2  3  4]
2588,action:sub_action,Parent gaze:props,sub_action,CP,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
2589,action:sub_action,Parent gaze:props,sub_action,CPC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2590,action:sub_action,Parent gaze:props,sub_action,MG,[1 0 0 3 0 2 0],[-3 -2 -1  0  1  2  3  4]
2591,action:sub_action,Parent gaze:props,sub_action,PC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2592,action:sub_action,Parent gaze:props,sub_action,PCP,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2593,action:sub_action,Parent gaze:props,sub_action,affective,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2594,action:sub_action,Parent gaze:props,sub_action,child,[1 3 4 6 0 6 2],[-3 -2 -1  0  1  2  3  4]
2595,action:sub_action,Parent gaze:props,sub_action,cognitive,[0 1 1 1 1 2 2],[-3 -2 -1  0  1  2  3  4]
2596,action:sub_action,Parent gaze:props,sub_action,instruction translation,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2597,action:sub_action,Parent gaze:props,sub_action,missing data,[1 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
2598,action:sub_action,Parent gaze:props,sub_action,other,[0 0 1 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
2599,action:sub_action,Parent gaze:props,sub_action,other vocalization,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2600,action:sub_action,Parent gaze:props,sub_action,parent,[3 0 1 3 0 3 1],[-3 -2 -1  0  1  2  3  4]
2601,action:sub_action,Parent gaze:props,sub_action,point at prop,[2 2 0 0 2 0 0],[-3 -2 -1  0  1  2  3  4]
2602,action:sub_action,Parent gaze:props,sub_action,props,[ 8 16  4  4 17  0  9],[-3 -2 -1  0  1  2  3  4]
2603,action:sub_action,Parent gaze:props,sub_action,robot,[ 8  2  2 18  6  5  5],[-3 -2 -1  0  1  2  3  4]
2604,action:sub_action,Parent gaze:props,sub_action,technical,[2 2 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2605,action:sub_action,Parent gaze:props,sub_action,utterance,[2 3 2 1 1 4 2],[-3 -2 -1  0  1  2  3  4]
2606,action:sub_action,Parent gaze:props,action:sub_action,Child gaze:parent,[2 0 1 3 0 2 1],[-3 -2 -1  0  1  2  3  4]
2607,action:sub_action,Parent gaze:props,action:sub_action,Child gaze:props,[2 6 1 2 7 0 3],[-3 -2 -1  0  1  2  3  4]
2608,action:sub_action,Parent gaze:props,action:sub_action,Child gaze:robot,[4 2 2 6 2 3 2],[-3 -2 -1  0  1  2  3  4]
2609,action:sub_action,Parent gaze:props,action:sub_action,Child gesture:other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2610,action:sub_action,Parent gaze:props,action:sub_action,Child gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2611,action:sub_action,Parent gaze:props,action:sub_action,Child prop manipulation:child,[0 3 4 0 0 1 2],[-3 -2 -1  0  1  2  3  4]
2612,action:sub_action,Parent gaze:props,action:sub_action,Child utterance:other vocalization,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2613,action:sub_action,Parent gaze:props,action:sub_action,Child utterance:utterance,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
2614,action:sub_action,Parent gaze:props,action:sub_action,Conversational turns:CP,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
2615,action:sub_action,Parent gaze:props,action:sub_action,Conversational turns:CPC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2616,action:sub_action,Parent gaze:props,action:sub_action,Conversational turns:PC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2617,action:sub_action,Parent gaze:props,action:sub_action,Conversational turns:PCP,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2618,action:sub_action,Parent gaze:props,action:sub_action,Joint attention:props,[3 5 2 0 6 0 2],[-3 -2 -1  0  1  2  3  4]
2619,action:sub_action,Parent gaze:props,action:sub_action,Joint attention:robot,[2 0 0 5 2 1 2],[-3 -2 -1  0  1  2  3  4]
2620,action:sub_action,Parent gaze:props,action:sub_action,Mutual gaze:MG,[1 0 0 3 0 2 0],[-3 -2 -1  0  1  2  3  4]
2621,action:sub_action,Parent gaze:props,action:sub_action,Parent gaze:child,[1 0 0 6 0 5 0],[-3 -2 -1  0  1  2  3  4]
2622,action:sub_action,Parent gaze:props,action:sub_action,Parent gaze:robot,[2 0 0 7 2 1 1],[-3 -2 -1  0  1  2  3  4]
2623,action:sub_action,Parent gaze:props,action:sub_action,Parent gesture:other,[0 0 1 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
2624,action:sub_action,Parent gaze:props,action:sub_action,Parent gesture:point at prop,[2 2 0 0 2 0 0],[-3 -2 -1  0  1  2  3  4]
2625,action:sub_action,Parent gaze:props,action:sub_action,Parent prop manipulation:parent,[1 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
2626,action:sub_action,Parent gaze:props,action:sub_action,Parent utterance:missing data,[1 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
2627,action:sub_action,Parent gaze:props,action:sub_action,Parent utterance:utterance,[2 3 2 1 1 3 2],[-3 -2 -1  0  1  2  3  4]
2628,action:sub_action,Parent gaze:props,action:sub_action,Verbal scaffolding:affective,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2629,action:sub_action,Parent gaze:props,action:sub_action,Verbal scaffolding:cognitive,[0 1 1 1 1 2 2],[-3 -2 -1  0  1  2  3  4]
2630,action:sub_action,Parent gaze:props,action:sub_action,Verbal scaffolding:instruction translation,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2631,action:sub_action,Parent gaze:props,action:sub_action,Verbal scaffolding:technical,[2 2 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2632,action:sub_action,Parent gaze:robot,action,Child gaze,[10  4  7  9 11  5  5],[-3 -2 -1  0  1  2  3  4]
2633,action:sub_action,Parent gaze:robot,action,Child gesture,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
2634,action:sub_action,Parent gaze:robot,action,Child prop manipulation,[1 2 1 0 2 1 2],[-3 -2 -1  0  1  2  3  4]
2635,action:sub_action,Parent gaze:robot,action,Child utterance,[0 1 2 3 0 0 0],[-3 -2 -1  0  1  2  3  4]
2636,action:sub_action,Parent gaze:robot,action,Conversational turns,[0 0 1 1 0 0 2],[-3 -2 -1  0  1  2  3  4]
2637,action:sub_action,Parent gaze:robot,action,Joint attention,[6 3 4 5 7 4 2],[-3 -2 -1  0  1  2  3  4]
2638,action:sub_action,Parent gaze:robot,action,Mutual gaze,[0 0 0 7 0 0 1],[-3 -2 -1  0  1  2  3  4]
2639,action:sub_action,Parent gaze:robot,action,Parent gaze,[ 4  4  2 20  2  5  4],[-3 -2 -1  0  1  2  3  4]
2640,action:sub_action,Parent gaze:robot,action,Parent gesture,[0 0 2 2 2 0 1],[-3 -2 -1  0  1  2  3  4]
2641,action:sub_action,Parent gaze:robot,action,Parent prop manipulation,[0 0 0 0 1 1 0],[-3 -2 -1  0  1  2  3  4]
2642,action:sub_action,Parent gaze:robot,action,Parent utterance,[2 1 1 5 3 3 3],[-3 -2 -1  0  1  2  3  4]
2643,action:sub_action,Parent gaze:robot,action,Verbal scaffolding,[2 1 1 4 3 2 3],[-3 -2 -1  0  1  2  3  4]
2644,action:sub_action,Parent gaze:robot,sub_action,CP,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
2645,action:sub_action,Parent gaze:robot,sub_action,CPC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2646,action:sub_action,Parent gaze:robot,sub_action,MG,[0 0 0 7 0 0 1],[-3 -2 -1  0  1  2  3  4]
2647,action:sub_action,Parent gaze:robot,sub_action,PC,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
2648,action:sub_action,Parent gaze:robot,sub_action,PCP,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
2649,action:sub_action,Parent gaze:robot,sub_action,affective,[1 0 0 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
2650,action:sub_action,Parent gaze:robot,sub_action,child,[ 1  2  1 10  2  3  4],[-3 -2 -1  0  1  2  3  4]
2651,action:sub_action,Parent gaze:robot,sub_action,cognitive,[1 0 1 2 2 1 1],[-3 -2 -1  0  1  2  3  4]
2652,action:sub_action,Parent gaze:robot,sub_action,instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2653,action:sub_action,Parent gaze:robot,sub_action,missing data,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
2654,action:sub_action,Parent gaze:robot,sub_action,other,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
2655,action:sub_action,Parent gaze:robot,sub_action,other vocalization,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2656,action:sub_action,Parent gaze:robot,sub_action,parent,[2 0 2 6 2 1 1],[-3 -2 -1  0  1  2  3  4]
2657,action:sub_action,Parent gaze:robot,sub_action,point at prop,[0 0 2 2 2 0 1],[-3 -2 -1  0  1  2  3  4]
2658,action:sub_action,Parent gaze:robot,sub_action,props,[ 4  2  2 16 12  5  4],[-3 -2 -1  0  1  2  3  4]
2659,action:sub_action,Parent gaze:robot,sub_action,robot,[14  9  9  2  7  7  4],[-3 -2 -1  0  1  2  3  4]
2660,action:sub_action,Parent gaze:robot,sub_action,technical,[0 1 0 1 1 1 1],[-3 -2 -1  0  1  2  3  4]
2661,action:sub_action,Parent gaze:robot,sub_action,utterance,[2 2 3 8 3 2 3],[-3 -2 -1  0  1  2  3  4]
2662,action:sub_action,Parent gaze:robot,action:sub_action,Child gaze:parent,[2 0 2 6 1 0 1],[-3 -2 -1  0  1  2  3  4]
2663,action:sub_action,Parent gaze:robot,action:sub_action,Child gaze:props,[2 2 2 2 6 2 3],[-3 -2 -1  0  1  2  3  4]
2664,action:sub_action,Parent gaze:robot,action:sub_action,Child gaze:robot,[6 2 3 1 4 3 1],[-3 -2 -1  0  1  2  3  4]
2665,action:sub_action,Parent gaze:robot,action:sub_action,Child gesture:other,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
2666,action:sub_action,Parent gaze:robot,action:sub_action,Child gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2667,action:sub_action,Parent gaze:robot,action:sub_action,Child prop manipulation:child,[1 2 1 0 2 1 2],[-3 -2 -1  0  1  2  3  4]
2668,action:sub_action,Parent gaze:robot,action:sub_action,Child utterance:other vocalization,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2669,action:sub_action,Parent gaze:robot,action:sub_action,Child utterance:utterance,[0 1 2 3 0 0 0],[-3 -2 -1  0  1  2  3  4]
2670,action:sub_action,Parent gaze:robot,action:sub_action,Conversational turns:CP,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
2671,action:sub_action,Parent gaze:robot,action:sub_action,Conversational turns:CPC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
2672,action:sub_action,Parent gaze:robot,action:sub_action,Conversational turns:PC,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
2673,action:sub_action,Parent gaze:robot,action:sub_action,Conversational turns:PCP,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
